OccurredOn,Date,Time,LRWS-11-01_SPACE_AIR_CO2,LRWS-11-01_SPACE_AIR_HUMID,LRWS-11-01_SPACE_AIR_PRESSURE,LRWS-11-01_SPACE_AIR_TEMP
2025-10-03 04:23:00,2025-10-03,04:23:00,414.0,82.5,1007.9,25.9
2025-10-03 04:24:00,2025-10-03,04:24:00,414.0,82.5,1007.9,25.9
2025-10-03 04:25:00,2025-10-03,04:25:00,414.0,82.5,1007.9,25.9
2025-10-03 04:26:00,2025-10-03,04:26:00,414.0,82.5,1007.9,25.9
2025-10-03 04:27:00,2025-10-03,04:27:00,414.0,83.0,1007.9,25.9
2025-10-03 04:28:00,2025-10-03,04:28:00,414.0,83.0,1007.9,25.9
2025-10-03 04:29:00,2025-10-03,04:29:00,414.0,83.0,1007.9,25.9
2025-10-03 04:30:00,2025-10-03,04:30:00,414.0,83.0,1007.9,25.9
2025-10-03 04:31:00,2025-10-03,04:31:00,414.0,83.0,1007.9,25.9
2025-10-03 04:32:00,2025-10-03,04:32:00,414.0,83.0,1007.9,25.9
2025-10-03 04:33:00,2025-10-03,04:33:00,414.0,83.0,1007.9,25.9
2025-10-03 04:34:00,2025-10-03,04:34:00,414.0,83.0,1007.9,25.9
2025-10-03 04:35:00,2025-10-03,04:35:00,414.0,83.0,1007.9,25.9
2025-10-03 04:36:00,2025-10-03,04:36:00,414.0,83.0,1007.9,25.9
2025-10-03 04:37:00,2025-10-03,04:37:00,414.0,83.0,1007.9,25.9
2025-10-03 04:38:00,2025-10-03,04:38:00,414.0,83.0,1007.9,25.9
2025-10-03 04:39:00,2025-10-03,04:39:00,414.0,83.0,1007.9,25.9
2025-10-03 04:40:00,2025-10-03,04:40:00,414.0,83.0,1007.9,25.9
2025-10-03 04:41:00,2025-10-03,04:41:00,414.0,83.0,1007.9,25.9
2025-10-03 04:42:00,2025-10-03,04:42:00,414.0,83.0,1007.9,25.9
2025-10-03 04:43:00,2025-10-03,04:43:00,414.0,83.0,1007.9,25.9
2025-10-03 04:44:00,2025-10-03,04:44:00,414.0,83.0,1007.9,25.9
2025-10-03 04:45:00,2025-10-03,04:45:00,414.0,83.0,1007.9,25.9
2025-10-03 04:46:00,2025-10-03,04:46:00,414.0,83.0,1007.9,25.9
2025-10-03 04:47:00,2025-10-03,04:47:00,415.0,83.0,1007.9,26.0
2025-10-03 04:48:00,2025-10-03,04:48:00,415.0,83.0,1007.9,26.0
2025-10-03 04:49:00,2025-10-03,04:49:00,415.0,83.0,1007.9,26.0
2025-10-03 04:50:00,2025-10-03,04:50:00,415.0,83.0,1007.9,26.0
2025-10-03 04:51:00,2025-10-03,04:51:00,415.0,83.0,1007.9,26.0
2025-10-03 04:52:00,2025-10-03,04:52:00,415.0,83.0,1007.9,26.0
2025-10-03 04:53:00,2025-10-03,04:53:00,415.0,83.0,1007.9,26.0
2025-10-03 04:54:00,2025-10-03,04:54:00,415.0,83.0,1007.9,26.0
2025-10-03 04:55:00,2025-10-03,04:55:00,415.0,83.0,1007.9,26.0
2025-10-03 04:56:00,2025-10-03,04:56:00,415.0,83.0,1007.9,26.0
2025-10-03 04:57:00,2025-10-03,04:57:00,415.0,83.0,1007.8,26.0
2025-10-03 04:58:00,2025-10-03,04:58:00,415.0,83.0,1007.8,26.0
2025-10-03 04:59:00,2025-10-03,04:59:00,415.0,83.0,1007.8,26.0
2025-10-03 05:00:00,2025-10-03,05:00:00,415.0,83.0,1007.8,26.0
2025-10-03 05:01:00,2025-10-03,05:01:00,415.0,83.0,1007.8,26.0
2025-10-03 05:02:00,2025-10-03,05:02:00,415.0,83.0,1007.8,26.0
2025-10-03 05:03:00,2025-10-03,05:03:00,415.0,83.0,1007.8,26.0
2025-10-03 05:04:00,2025-10-03,05:04:00,415.0,83.0,1007.8,26.0
2025-10-03 05:05:00,2025-10-03,05:05:00,415.0,83.0,1007.8,26.0
2025-10-03 05:06:00,2025-10-03,05:06:00,415.0,83.0,1007.8,26.0
2025-10-03 05:07:00,2025-10-03,05:07:00,415.0,83.0,1007.8,26.0
2025-10-03 05:08:00,2025-10-03,05:08:00,415.0,83.0,1007.8,26.0
2025-10-03 05:09:00,2025-10-03,05:09:00,415.0,83.0,1007.8,26.0
2025-10-03 05:10:00,2025-10-03,05:10:00,415.0,83.0,1007.8,26.0
2025-10-03 05:11:00,2025-10-03,05:11:00,415.0,83.0,1007.8,26.0
2025-10-03 05:12:00,2025-10-03,05:12:00,415.0,83.0,1007.8,26.0
2025-10-03 05:13:00,2025-10-03,05:13:00,415.0,83.0,1007.8,26.0
2025-10-03 05:14:00,2025-10-03,05:14:00,415.0,83.0,1007.8,26.0
2025-10-03 05:15:00,2025-10-03,05:15:00,415.0,83.0,1007.8,26.0
2025-10-03 05:16:00,2025-10-03,05:16:00,415.0,83.0,1007.8,26.0
2025-10-03 05:17:00,2025-10-03,05:17:00,415.0,83.0,1007.9,26.0
2025-10-03 05:18:00,2025-10-03,05:18:00,415.0,83.0,1007.9,26.0
2025-10-03 05:19:00,2025-10-03,05:19:00,415.0,83.0,1007.9,26.0
2025-10-03 05:20:00,2025-10-03,05:20:00,415.0,83.0,1007.9,26.0
2025-10-03 05:21:00,2025-10-03,05:21:00,415.0,83.0,1007.9,26.0
2025-10-03 05:22:00,2025-10-03,05:22:00,415.0,83.0,1007.9,26.0
2025-10-03 05:23:00,2025-10-03,05:23:00,415.0,83.0,1007.9,26.0
2025-10-03 05:24:00,2025-10-03,05:24:00,415.0,83.0,1007.9,26.0
2025-10-03 05:25:00,2025-10-03,05:25:00,415.0,83.0,1007.9,26.0
2025-10-03 05:26:00,2025-10-03,05:26:00,415.0,83.0,1007.9,26.0
2025-10-03 05:27:00,2025-10-03,05:27:00,414.0,83.0,1008.0,26.1
2025-10-03 05:28:00,2025-10-03,05:28:00,414.0,83.0,1008.0,26.1
2025-10-03 05:29:00,2025-10-03,05:29:00,414.0,83.0,1008.0,26.1
2025-10-03 05:30:00,2025-10-03,05:30:00,414.0,83.0,1008.0,26.1
2025-10-03 05:31:00,2025-10-03,05:31:00,414.0,83.0,1008.0,26.1
2025-10-03 05:32:00,2025-10-03,05:32:00,414.0,83.0,1008.0,26.1
2025-10-03 05:33:00,2025-10-03,05:33:00,414.0,83.0,1008.0,26.1
2025-10-03 05:34:00,2025-10-03,05:34:00,414.0,83.0,1008.0,26.1
2025-10-03 05:35:00,2025-10-03,05:35:00,414.0,83.0,1008.0,26.1
2025-10-03 05:36:00,2025-10-03,05:36:00,414.0,83.0,1008.0,26.1
2025-10-03 05:37:00,2025-10-03,05:37:00,414.0,83.0,1008.1,26.1
2025-10-03 05:38:00,2025-10-03,05:38:00,414.0,83.0,1008.1,26.1
2025-10-03 05:39:00,2025-10-03,05:39:00,414.0,83.0,1008.1,26.1
2025-10-03 05:40:00,2025-10-03,05:40:00,414.0,83.0,1008.1,26.1
2025-10-03 05:41:00,2025-10-03,05:41:00,414.0,83.0,1008.1,26.1
2025-10-03 05:42:00,2025-10-03,05:42:00,414.0,83.0,1008.1,26.1
2025-10-03 05:43:00,2025-10-03,05:43:00,414.0,83.0,1008.1,26.1
2025-10-03 05:44:00,2025-10-03,05:44:00,414.0,83.0,1008.1,26.1
2025-10-03 05:45:00,2025-10-03,05:45:00,414.0,83.0,1008.1,26.1
2025-10-03 05:46:00,2025-10-03,05:46:00,414.0,83.0,1008.1,26.1
2025-10-03 05:47:00,2025-10-03,05:47:00,415.0,83.0,1008.1,26.1
2025-10-03 05:48:00,2025-10-03,05:48:00,415.0,83.0,1008.1,26.1
2025-10-03 05:49:00,2025-10-03,05:49:00,415.0,83.0,1008.1,26.1
2025-10-03 05:50:00,2025-10-03,05:50:00,415.0,83.0,1008.1,26.1
2025-10-03 05:51:00,2025-10-03,05:51:00,415.0,83.0,1008.1,26.1
2025-10-03 05:52:00,2025-10-03,05:52:00,415.0,83.0,1008.1,26.1
2025-10-03 05:53:00,2025-10-03,05:53:00,415.0,83.0,1008.1,26.1
2025-10-03 05:54:00,2025-10-03,05:54:00,415.0,83.0,1008.1,26.1
2025-10-03 05:55:00,2025-10-03,05:55:00,415.0,83.0,1008.1,26.1
2025-10-03 05:56:00,2025-10-03,05:56:00,415.0,83.0,1008.1,26.1
2025-10-03 05:57:00,2025-10-03,05:57:00,414.0,83.5,1008.3,26.1
2025-10-03 05:58:00,2025-10-03,05:58:00,414.0,83.5,1008.3,26.1
2025-10-03 05:59:00,2025-10-03,05:59:00,414.0,83.5,1008.3,26.1
2025-10-03 06:00:00,2025-10-03,06:00:00,414.0,83.5,1008.3,26.1
2025-10-03 06:01:00,2025-10-03,06:01:00,414.0,83.5,1008.3,26.1
2025-10-03 06:02:00,2025-10-03,06:02:00,414.0,83.5,1008.3,26.1
2025-10-03 06:03:00,2025-10-03,06:03:00,414.0,83.5,1008.3,26.1
2025-10-03 06:04:00,2025-10-03,06:04:00,414.0,83.5,1008.3,26.1
2025-10-03 06:05:00,2025-10-03,06:05:00,414.0,83.5,1008.3,26.1
2025-10-03 06:06:00,2025-10-03,06:06:00,414.0,83.5,1008.3,26.1
2025-10-03 06:07:00,2025-10-03,06:07:00,414.0,83.5,1008.3,26.2
2025-10-03 06:08:00,2025-10-03,06:08:00,414.0,83.5,1008.3,26.2
2025-10-03 06:09:00,2025-10-03,06:09:00,414.0,83.5,1008.3,26.2
2025-10-03 06:10:00,2025-10-03,06:10:00,414.0,83.5,1008.3,26.2
2025-10-03 06:11:00,2025-10-03,06:11:00,414.0,83.5,1008.3,26.2
2025-10-03 06:12:00,2025-10-03,06:12:00,414.0,83.5,1008.3,26.2
2025-10-03 06:13:00,2025-10-03,06:13:00,414.0,83.5,1008.3,26.2
2025-10-03 06:14:00,2025-10-03,06:14:00,414.0,83.5,1008.3,26.2
2025-10-03 06:15:00,2025-10-03,06:15:00,414.0,83.5,1008.3,26.2
2025-10-03 06:16:00,2025-10-03,06:16:00,414.0,83.5,1008.3,26.2
2025-10-03 06:17:00,2025-10-03,06:17:00,413.0,83.5,1008.4,26.2
2025-10-03 06:18:00,2025-10-03,06:18:00,413.0,83.5,1008.4,26.2
2025-10-03 06:19:00,2025-10-03,06:19:00,413.0,83.5,1008.4,26.2
2025-10-03 06:20:00,2025-10-03,06:20:00,413.0,83.5,1008.4,26.2
2025-10-03 06:21:00,2025-10-03,06:21:00,413.0,83.5,1008.4,26.2
2025-10-03 06:22:00,2025-10-03,06:22:00,413.0,83.5,1008.4,26.2
2025-10-03 06:23:00,2025-10-03,06:23:00,413.0,83.5,1008.4,26.2
2025-10-03 06:24:00,2025-10-03,06:24:00,413.0,83.5,1008.4,26.2
2025-10-03 06:25:00,2025-10-03,06:25:00,413.0,83.5,1008.4,26.2
2025-10-03 06:26:00,2025-10-03,06:26:00,413.0,83.5,1008.4,26.2
2025-10-03 06:27:00,2025-10-03,06:27:00,413.0,83.5,1008.5,26.2
2025-10-03 06:28:00,2025-10-03,06:28:00,413.0,83.5,1008.5,26.2
2025-10-03 06:29:00,2025-10-03,06:29:00,413.0,83.5,1008.5,26.2
2025-10-03 06:30:00,2025-10-03,06:30:00,413.0,83.5,1008.5,26.2
2025-10-03 06:31:00,2025-10-03,06:31:00,413.0,83.5,1008.5,26.2
2025-10-03 06:32:00,2025-10-03,06:32:00,413.0,83.5,1008.5,26.2
2025-10-03 06:33:00,2025-10-03,06:33:00,413.0,83.5,1008.5,26.2
2025-10-03 06:34:00,2025-10-03,06:34:00,413.0,83.5,1008.5,26.2
2025-10-03 06:35:00,2025-10-03,06:35:00,413.0,83.5,1008.5,26.2
2025-10-03 06:36:00,2025-10-03,06:36:00,413.0,83.5,1008.5,26.2
2025-10-03 06:37:00,2025-10-03,06:37:00,413.0,83.5,1008.6,26.2
2025-10-03 06:38:00,2025-10-03,06:38:00,413.0,83.5,1008.6,26.2
2025-10-03 06:39:00,2025-10-03,06:39:00,413.0,83.5,1008.6,26.2
2025-10-03 06:40:00,2025-10-03,06:40:00,413.0,83.5,1008.6,26.2
2025-10-03 06:41:00,2025-10-03,06:41:00,413.0,83.5,1008.6,26.2
2025-10-03 06:42:00,2025-10-03,06:42:00,413.0,83.5,1008.6,26.2
2025-10-03 06:43:00,2025-10-03,06:43:00,413.0,83.5,1008.6,26.2
2025-10-03 06:44:00,2025-10-03,06:44:00,413.0,83.5,1008.6,26.2
2025-10-03 06:45:00,2025-10-03,06:45:00,413.0,83.5,1008.6,26.2
2025-10-03 06:46:00,2025-10-03,06:46:00,413.0,83.5,1008.6,26.2
2025-10-03 06:47:00,2025-10-03,06:47:00,412.0,83.5,1008.7,26.3
2025-10-03 06:48:00,2025-10-03,06:48:00,412.0,83.5,1008.7,26.3
2025-10-03 06:49:00,2025-10-03,06:49:00,412.0,83.5,1008.7,26.3
2025-10-03 06:50:00,2025-10-03,06:50:00,412.0,83.5,1008.7,26.3
2025-10-03 06:51:00,2025-10-03,06:51:00,412.0,83.5,1008.7,26.3
2025-10-03 06:52:00,2025-10-03,06:52:00,412.0,83.5,1008.7,26.3
2025-10-03 06:53:00,2025-10-03,06:53:00,412.0,83.5,1008.7,26.3
2025-10-03 06:54:00,2025-10-03,06:54:00,412.0,83.5,1008.7,26.3
2025-10-03 06:55:00,2025-10-03,06:55:00,412.0,83.5,1008.7,26.3
2025-10-03 06:56:00,2025-10-03,06:56:00,412.0,83.5,1008.7,26.3
2025-10-03 06:57:00,2025-10-03,06:57:00,412.0,84.0,1008.8,26.3
2025-10-03 06:58:00,2025-10-03,06:58:00,412.0,84.0,1008.8,26.3
2025-10-03 06:59:00,2025-10-03,06:59:00,412.0,84.0,1008.8,26.3
2025-10-03 07:00:00,2025-10-03,07:00:00,412.0,84.0,1008.8,26.3
2025-10-03 07:01:00,2025-10-03,07:01:00,412.0,84.0,1008.8,26.3
2025-10-03 07:02:00,2025-10-03,07:02:00,412.0,84.0,1008.8,26.3
2025-10-03 07:03:00,2025-10-03,07:03:00,412.0,84.0,1008.8,26.3
2025-10-03 07:04:00,2025-10-03,07:04:00,412.0,84.0,1008.8,26.3
2025-10-03 07:05:00,2025-10-03,07:05:00,412.0,84.0,1008.8,26.3
2025-10-03 07:06:00,2025-10-03,07:06:00,412.0,84.0,1008.8,26.3
2025-10-03 07:07:00,2025-10-03,07:07:00,412.0,83.5,1008.9,26.3
2025-10-03 07:08:00,2025-10-03,07:08:00,412.0,83.5,1008.9,26.3
2025-10-03 07:09:00,2025-10-03,07:09:00,412.0,83.5,1008.9,26.3
2025-10-03 07:10:00,2025-10-03,07:10:00,412.0,83.5,1008.9,26.3
2025-10-03 07:11:00,2025-10-03,07:11:00,412.0,83.5,1008.9,26.3
2025-10-03 07:12:00,2025-10-03,07:12:00,412.0,83.5,1008.9,26.3
2025-10-03 07:13:00,2025-10-03,07:13:00,412.0,83.5,1008.9,26.3
2025-10-03 07:14:00,2025-10-03,07:14:00,412.0,83.5,1008.9,26.3
2025-10-03 07:15:00,2025-10-03,07:15:00,412.0,83.5,1008.9,26.3
2025-10-03 07:16:00,2025-10-03,07:16:00,412.0,83.5,1008.9,26.3
2025-10-03 07:17:00,2025-10-03,07:17:00,412.0,84.0,1009.2,26.3
2025-10-03 07:18:00,2025-10-03,07:18:00,412.0,84.0,1009.2,26.3
2025-10-03 07:19:00,2025-10-03,07:19:00,412.0,84.0,1009.2,26.3
2025-10-03 07:20:00,2025-10-03,07:20:00,412.0,84.0,1009.2,26.3
2025-10-03 07:21:00,2025-10-03,07:21:00,412.0,84.0,1009.2,26.3
2025-10-03 07:22:00,2025-10-03,07:22:00,412.0,84.0,1009.2,26.3
2025-10-03 07:23:00,2025-10-03,07:23:00,412.0,84.0,1009.2,26.3
2025-10-03 07:24:00,2025-10-03,07:24:00,412.0,84.0,1009.2,26.3
2025-10-03 07:25:00,2025-10-03,07:25:00,412.0,84.0,1009.2,26.3
2025-10-03 07:26:00,2025-10-03,07:26:00,412.0,84.0,1009.2,26.3
2025-10-03 07:27:00,2025-10-03,07:27:00,412.0,84.0,1009.5,26.3
2025-10-03 07:28:00,2025-10-03,07:28:00,412.0,84.0,1009.5,26.3
2025-10-03 07:29:00,2025-10-03,07:29:00,412.0,84.0,1009.5,26.3
2025-10-03 07:30:00,2025-10-03,07:30:00,412.0,84.0,1009.5,26.3
2025-10-03 07:31:00,2025-10-03,07:31:00,412.0,84.0,1009.5,26.3
2025-10-03 07:32:00,2025-10-03,07:32:00,412.0,84.0,1009.5,26.3
2025-10-03 07:33:00,2025-10-03,07:33:00,412.0,84.0,1009.5,26.3
2025-10-03 07:34:00,2025-10-03,07:34:00,412.0,84.0,1009.5,26.3
2025-10-03 07:35:00,2025-10-03,07:35:00,412.0,84.0,1009.5,26.3
2025-10-03 07:36:00,2025-10-03,07:36:00,412.0,84.0,1009.5,26.3
2025-10-03 07:37:00,2025-10-03,07:37:00,412.0,77.5,1009.7,26.1
2025-10-03 07:38:00,2025-10-03,07:38:00,412.0,77.5,1009.7,26.1
2025-10-03 07:39:00,2025-10-03,07:39:00,412.0,77.5,1009.7,26.1
2025-10-03 07:40:00,2025-10-03,07:40:00,412.0,77.5,1009.7,26.1
2025-10-03 07:41:00,2025-10-03,07:41:00,412.0,77.5,1009.7,26.1
2025-10-03 07:42:00,2025-10-03,07:42:00,412.0,77.5,1009.7,26.1
2025-10-03 07:43:00,2025-10-03,07:43:00,412.0,77.5,1009.7,26.1
2025-10-03 07:44:00,2025-10-03,07:44:00,412.0,77.5,1009.7,26.1
2025-10-03 07:45:00,2025-10-03,07:45:00,412.0,77.5,1009.7,26.1
2025-10-03 07:46:00,2025-10-03,07:46:00,412.0,77.5,1009.7,26.1
2025-10-03 07:47:00,2025-10-03,07:47:00,412.0,74.5,1009.8,25.5
2025-10-03 07:48:00,2025-10-03,07:48:00,412.0,74.5,1009.8,25.5
2025-10-03 07:49:00,2025-10-03,07:49:00,412.0,74.5,1009.8,25.5
2025-10-03 07:50:00,2025-10-03,07:50:00,412.0,74.5,1009.8,25.5
2025-10-03 07:51:00,2025-10-03,07:51:00,412.0,74.5,1009.8,25.5
2025-10-03 07:52:00,2025-10-03,07:52:00,412.0,74.5,1009.8,25.5
2025-10-03 07:53:00,2025-10-03,07:53:00,412.0,74.5,1009.8,25.5
2025-10-03 07:54:00,2025-10-03,07:54:00,412.0,74.5,1009.8,25.5
2025-10-03 07:55:00,2025-10-03,07:55:00,412.0,74.5,1009.8,25.5
2025-10-03 07:56:00,2025-10-03,07:56:00,412.0,74.5,1009.8,25.5
2025-10-03 07:57:00,2025-10-03,07:57:00,415.0,73.0,1010.0,25.0
2025-10-03 07:58:00,2025-10-03,07:58:00,415.0,73.0,1010.0,25.0
2025-10-03 07:59:00,2025-10-03,07:59:00,415.0,73.0,1010.0,25.0
2025-10-03 08:00:00,2025-10-03,08:00:00,415.0,73.0,1010.0,25.0
2025-10-03 08:01:00,2025-10-03,08:01:00,415.0,73.0,1010.0,25.0
2025-10-03 08:02:00,2025-10-03,08:02:00,415.0,73.0,1010.0,25.0
2025-10-03 08:03:00,2025-10-03,08:03:00,415.0,73.0,1010.0,25.0
2025-10-03 08:04:00,2025-10-03,08:04:00,415.0,73.0,1010.0,25.0
2025-10-03 08:05:00,2025-10-03,08:05:00,415.0,73.0,1010.0,25.0
2025-10-03 08:06:00,2025-10-03,08:06:00,415.0,73.0,1010.0,25.0
2025-10-03 08:07:00,2025-10-03,08:07:00,421.0,72.0,1010.0,24.7
2025-10-03 08:08:00,2025-10-03,08:08:00,421.0,72.0,1010.0,24.7
2025-10-03 08:09:00,2025-10-03,08:09:00,421.0,72.0,1010.0,24.7
2025-10-03 08:10:00,2025-10-03,08:10:00,421.0,72.0,1010.0,24.7
2025-10-03 08:11:00,2025-10-03,08:11:00,421.0,72.0,1010.0,24.7
2025-10-03 08:12:00,2025-10-03,08:12:00,421.0,72.0,1010.0,24.7
2025-10-03 08:13:00,2025-10-03,08:13:00,421.0,72.0,1010.0,24.7
2025-10-03 08:14:00,2025-10-03,08:14:00,421.0,72.0,1010.0,24.7
2025-10-03 08:15:00,2025-10-03,08:15:00,421.0,72.0,1010.0,24.7
2025-10-03 08:16:00,2025-10-03,08:16:00,421.0,72.0,1010.0,24.7
2025-10-03 08:17:00,2025-10-03,08:17:00,425.0,71.0,1010.1,24.4
2025-10-03 08:18:00,2025-10-03,08:18:00,425.0,71.0,1010.1,24.4
2025-10-03 08:19:00,2025-10-03,08:19:00,425.0,71.0,1010.1,24.4
2025-10-03 08:20:00,2025-10-03,08:20:00,425.0,71.0,1010.1,24.4
2025-10-03 08:21:00,2025-10-03,08:21:00,425.0,71.0,1010.1,24.4
2025-10-03 08:22:00,2025-10-03,08:22:00,425.0,71.0,1010.1,24.4
2025-10-03 08:23:00,2025-10-03,08:23:00,425.0,71.0,1010.1,24.4
2025-10-03 08:24:00,2025-10-03,08:24:00,425.0,71.0,1010.1,24.4
2025-10-03 08:25:00,2025-10-03,08:25:00,425.0,71.0,1010.1,24.4
2025-10-03 08:26:00,2025-10-03,08:26:00,425.0,71.0,1010.1,24.4
2025-10-03 08:27:00,2025-10-03,08:27:00,425.0,70.5,1010.2,24.1
2025-10-03 08:28:00,2025-10-03,08:28:00,425.0,70.5,1010.2,24.1
2025-10-03 08:29:00,2025-10-03,08:29:00,425.0,70.5,1010.2,24.1
2025-10-03 08:30:00,2025-10-03,08:30:00,425.0,70.5,1010.2,24.1
2025-10-03 08:31:00,2025-10-03,08:31:00,425.0,70.5,1010.2,24.1
2025-10-03 08:32:00,2025-10-03,08:32:00,425.0,70.5,1010.2,24.1
2025-10-03 08:33:00,2025-10-03,08:33:00,425.0,70.5,1010.2,24.1
2025-10-03 08:34:00,2025-10-03,08:34:00,425.0,70.5,1010.2,24.1
2025-10-03 08:35:00,2025-10-03,08:35:00,425.0,70.5,1010.2,24.1
2025-10-03 08:36:00,2025-10-03,08:36:00,425.0,70.5,1010.2,24.1
2025-10-03 08:37:00,2025-10-03,08:37:00,429.0,70.5,1010.3,24.0
2025-10-03 08:38:00,2025-10-03,08:38:00,429.0,70.5,1010.3,24.0
2025-10-03 08:39:00,2025-10-03,08:39:00,429.0,70.5,1010.3,24.0
2025-10-03 08:40:00,2025-10-03,08:40:00,429.0,70.5,1010.3,24.0
2025-10-03 08:41:00,2025-10-03,08:41:00,429.0,70.5,1010.3,24.0
2025-10-03 08:42:00,2025-10-03,08:42:00,429.0,70.5,1010.3,24.0
2025-10-03 08:43:00,2025-10-03,08:43:00,429.0,70.5,1010.3,24.0
2025-10-03 08:44:00,2025-10-03,08:44:00,429.0,70.5,1010.3,24.0
2025-10-03 08:45:00,2025-10-03,08:45:00,429.0,70.5,1010.3,24.0
2025-10-03 08:46:00,2025-10-03,08:46:00,429.0,70.5,1010.3,24.0
2025-10-03 08:47:00,2025-10-03,08:47:00,435.0,69.5,1010.4,23.9
2025-10-03 08:48:00,2025-10-03,08:48:00,435.0,69.5,1010.4,23.9
2025-10-03 08:49:00,2025-10-03,08:49:00,435.0,69.5,1010.4,23.9
2025-10-03 08:50:00,2025-10-03,08:50:00,435.0,69.5,1010.4,23.9
2025-10-03 08:51:00,2025-10-03,08:51:00,435.0,69.5,1010.4,23.9
2025-10-03 08:52:00,2025-10-03,08:52:00,435.0,69.5,1010.4,23.9
2025-10-03 08:53:00,2025-10-03,08:53:00,435.0,69.5,1010.4,23.9
2025-10-03 08:54:00,2025-10-03,08:54:00,435.0,69.5,1010.4,23.9
2025-10-03 08:55:00,2025-10-03,08:55:00,435.0,69.5,1010.4,23.9
2025-10-03 08:56:00,2025-10-03,08:56:00,435.0,69.5,1010.4,23.9
2025-10-03 08:57:00,2025-10-03,08:57:00,436.0,69.0,1010.6,23.7
2025-10-03 08:58:00,2025-10-03,08:58:00,436.0,69.0,1010.6,23.7
2025-10-03 08:59:00,2025-10-03,08:59:00,436.0,69.0,1010.6,23.7
2025-10-03 09:00:00,2025-10-03,09:00:00,436.0,69.0,1010.6,23.7
2025-10-03 09:01:00,2025-10-03,09:01:00,436.0,69.0,1010.6,23.7
2025-10-03 09:02:00,2025-10-03,09:02:00,436.0,69.0,1010.6,23.7
2025-10-03 09:03:00,2025-10-03,09:03:00,436.0,69.0,1010.6,23.7
2025-10-03 09:04:00,2025-10-03,09:04:00,436.0,69.0,1010.6,23.7
2025-10-03 09:05:00,2025-10-03,09:05:00,436.0,69.0,1010.6,23.7
2025-10-03 09:06:00,2025-10-03,09:06:00,436.0,69.0,1010.6,23.7
2025-10-03 09:07:00,2025-10-03,09:07:00,437.0,69.0,1010.8,23.6
2025-10-03 09:08:00,2025-10-03,09:08:00,437.0,69.0,1010.8,23.6
2025-10-03 09:09:00,2025-10-03,09:09:00,437.0,69.0,1010.8,23.6
2025-10-03 09:10:00,2025-10-03,09:10:00,437.0,69.0,1010.8,23.6
2025-10-03 09:11:00,2025-10-03,09:11:00,437.0,69.0,1010.8,23.6
2025-10-03 09:12:00,2025-10-03,09:12:00,437.0,69.0,1010.8,23.6
2025-10-03 09:13:00,2025-10-03,09:13:00,437.0,69.0,1010.8,23.6
2025-10-03 09:14:00,2025-10-03,09:14:00,437.0,69.0,1010.8,23.6
2025-10-03 09:15:00,2025-10-03,09:15:00,437.0,69.0,1010.8,23.6
2025-10-03 09:16:00,2025-10-03,09:16:00,437.0,69.0,1010.8,23.6
2025-10-03 09:17:00,2025-10-03,09:17:00,437.0,68.5,1011.0,23.4
2025-10-03 09:18:00,2025-10-03,09:18:00,437.0,68.5,1011.0,23.4
2025-10-03 09:19:00,2025-10-03,09:19:00,437.0,68.5,1011.0,23.4
2025-10-03 09:20:00,2025-10-03,09:20:00,437.0,68.5,1011.0,23.4
2025-10-03 09:21:00,2025-10-03,09:21:00,437.0,68.5,1011.0,23.4
2025-10-03 09:22:00,2025-10-03,09:22:00,437.0,68.5,1011.0,23.4
2025-10-03 09:23:00,2025-10-03,09:23:00,437.0,68.5,1011.0,23.4
2025-10-03 09:24:00,2025-10-03,09:24:00,437.0,68.5,1011.0,23.4
2025-10-03 09:25:00,2025-10-03,09:25:00,437.0,68.5,1011.0,23.4
2025-10-03 09:26:00,2025-10-03,09:26:00,437.0,68.5,1011.0,23.4
2025-10-03 09:27:00,2025-10-03,09:27:00,435.0,68.5,1011.0,23.3
2025-10-03 09:28:00,2025-10-03,09:28:00,435.0,68.5,1011.0,23.3
2025-10-03 09:29:00,2025-10-03,09:29:00,435.0,68.5,1011.0,23.3
2025-10-03 09:30:00,2025-10-03,09:30:00,435.0,68.5,1011.0,23.3
2025-10-03 09:31:00,2025-10-03,09:31:00,435.0,68.5,1011.0,23.3
2025-10-03 09:32:00,2025-10-03,09:32:00,435.0,68.5,1011.0,23.3
2025-10-03 09:33:00,2025-10-03,09:33:00,435.0,68.5,1011.0,23.3
2025-10-03 09:34:00,2025-10-03,09:34:00,435.0,68.5,1011.0,23.3
2025-10-03 09:35:00,2025-10-03,09:35:00,435.0,68.5,1011.0,23.3
2025-10-03 09:36:00,2025-10-03,09:36:00,435.0,68.5,1011.0,23.3
2025-10-03 09:37:00,2025-10-03,09:37:00,434.0,68.5,1011.1,23.2
2025-10-03 09:38:00,2025-10-03,09:38:00,434.0,68.5,1011.1,23.2
2025-10-03 09:39:00,2025-10-03,09:39:00,434.0,68.5,1011.1,23.2
2025-10-03 09:40:00,2025-10-03,09:40:00,434.0,68.5,1011.1,23.2
2025-10-03 09:41:00,2025-10-03,09:41:00,434.0,68.5,1011.1,23.2
2025-10-03 09:42:00,2025-10-03,09:42:00,434.0,68.5,1011.1,23.2
2025-10-03 09:43:00,2025-10-03,09:43:00,434.0,68.5,1011.1,23.2
2025-10-03 09:44:00,2025-10-03,09:44:00,434.0,68.5,1011.1,23.2
2025-10-03 09:45:00,2025-10-03,09:45:00,434.0,68.5,1011.1,23.2
